fit_time_model,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
500.7839469909668,4.027925729751587,0.04553532600402832,0.6360702037522695,0.9689237814851162,0.6341254549347035,0.7665631469979297,0.6509788113834357
510.0783836841583,4.726926565170288,0.031974077224731445,0.6425257212023401,0.9641370477105348,0.6446157139798758,0.7726456248396202,0.6265036611857421
518.0892195701599,3.7055280208587646,0.032326459884643555,0.6294129513818842,0.9582794307891332,0.6343395418539928,0.7633646786036327,0.5916452954025209
504.884596824646,3.8671460151672363,0.0326390266418457,0.614406779661017,0.9655754303071211,0.6126338329764454,0.7496397222586139,0.6279952381665443
527.5172934532166,4.262080669403076,0.049066781997680664,0.6261097659402745,0.9580487804878048,0.6308351177730193,0.7607488702388638,0.589893083362034
512.271 +- 9.567,4.118 +- 0.356,0.038 +- 0.007,0.630 +- 0.010,0.963 +- 0.004,0.631 +- 0.010,0.763 +- 0.008,0.617 +- 0.023
