fit_time_model,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
57.52796721458435,3.6228716373443604,0.004469394683837891,0.7638,0.7550270688321732,0.781,0.7677939441604404,0.7638
59.90460133552551,3.8849494457244873,0.006435394287109375,0.7474,0.7377017678708686,0.7678,0.7524500196001569,0.7474
59.23486089706421,3.405540704727173,0.008192777633666992,0.7576,0.7860950688582852,0.7078,0.7448958114081247,0.7575999999999999
64.16208672523499,3.1426329612731934,0.005344390869140625,0.7402,0.7420395002015316,0.7364,0.7392089941778761,0.7402000000000001
59.301777362823486,3.002580404281616,0.005547761917114258,0.7491,0.7538210719380477,0.7398,0.7467447259513476,0.7491
60.026 +- 2.214,3.412 +- 0.319,0.006 +- 0.001,0.752 +- 0.008,0.755 +- 0.017,0.747 +- 0.026,0.750 +- 0.010,0.752 +- 0.008
