fit_time_model,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc
6.246320962905884,0.005947589874267578,0.002170085906982422,0.7820627802690583,0.3465346534653465,0.7,0.4635761589403973,0.7474093264248705
136.22956347465515,0.0038101673126220703,0.0014302730560302734,0.6134529147982063,0.22823984526112184,0.7866666666666666,0.3538230884557721,0.6865975820379966
137.05767726898193,0.0047266483306884766,0.002309083938598633,0.6579892280071813,0.2510729613733906,0.785234899328859,0.38048780487804884,0.7117884341203881
138.53675508499146,0.0042362213134765625,0.001634836196899414,0.7172351885098743,0.2804232804232804,0.7114093959731543,0.40227703984819735,0.7147720554995305
133.22623777389526,0.003943204879760742,0.001565694808959961,0.6131059245960503,0.22134387351778656,0.7516778523489933,0.3419847328244275,0.6716938484542894
114.397 +- 48.394,0.005 +- 0.001,0.002 +- 0.000,0.677 +- 0.065,0.266 +- 0.045,0.747 +- 0.036,0.388 +- 0.043,0.706 +- 0.026
